가맹점_구분번호,기준년월,가맹점_운영개월_수_구간,매출금액_구간,매출건수_구간,유니크_고객_수_구간,객단가_구간,취소율_구간,배달매출금액_비율,동일_업종_매출금액_비율,동일_업종_매출건수_비율,동일_업종_내_매출_순위_비율,동일_상권_내_매출_순위_비율,동일_업종_내_해지_가맹점_비중,동일_상권_내_해지_가맹점_비중,가맹점_주소,가맹점명,브랜드구분코드,가맹점_지역,업종,상권,개설일,폐업일,위도,경도,상권_지리,상권유형_지리,행정동,남성_20대이하_고객_비중,남성_30대_고객_비중,남성_40대_고객_비중,남성_50대_고객_비중,남성_60대이상_고객_비중,여성_20대이하_고객_비중,여성_30대_고객_비중,여성_40대_고객_비중,여성_50대_고객_비중,여성_60대이상_고객_비중,재방문_고객_비중,신규_고객_비중,거주_이용_고객_비중,직장_이용_고객_비중,유동인구_이용_고객_비중,개인사업자여부,폐업여부,단골손님_비중,신규손님_비중,배달매출_비중,거주고객_비중,직장고객_비중,유동인구고객_비중,핵심고객_1순위,핵심고객_2순위,핵심고객_3순위,핵심고객_1순위_비중,핵심고객_2순위_비중,핵심고객_3순위_비중,평가기준년월,영업_경과_개월,배달매출비중_차이_pp,단골비중_차이_pp,신규비중_차이_pp,배달비중_백분위,단골비중_백분위,신규비중_백분위,업종매출_편차,업종매출지수_백분위,업종건수_편차,업종건수지수_백분위,단골비중_3개월_추세_pp_per_m,단골비중_3개월_순증감_pp,배달비중_3개월_추세_pp_per_m,배달비중_3개월_순증감_pp,신규비중_3개월_추세_pp_per_m,신규비중_3개월_순증감_pp,분기코드,단골비중_YoY_pp,신규비중_YoY_pp,배달비중_YoY_pp,총_상주인구_수,총_직장_인구_수,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,이동성_적합도,연령대_적합도,매핑용_행정동
1673EFE7A4,202412,5_75-90%,3_25-50%,2_10-25%,2_10-25%,4_50-75%,5_상위5구간,8.0,138.4,367.3,24.6,0.0,16.2,9.583333333333334,서울특별시 성동구 왕십리로 410,마시***********,개인사업자,서울 성동구,한식-찌개/전골,,20240424,,37.56610999999999,127.0276467,상왕십리역 6번,골목상권,서울특별시 성동구 왕십리도선동,10.8192,20.9208,9.4944,10.046399999999998,3.9192,8.780799999999997,16.979199999999995,7.705599999999999,8.153599999999999,3.1808,34.25,10.43,36.5,3.3,60.2,1,0,0.3425,0.1043,0.08,0.365,0.033,0.602,남성_30대,여성_30대,남성_20대이하,0.209208,0.16979199999999994,0.10819200000000001,202412,9,0.0,0.0,0.0,100.0,100.0,100.0,38.400000000000006,100.0,267.3,100.0,1.0399999999999991,2.0799999999999983,-1.0000000000000002,-2.0000000000000004,-3.0299999999999994,-6.059999999999999,20244,,,,2125,251,999282,134120,172175,207306,155653,128220,201810,0.6043720671127271,0.7348293017800744,왕십리도선동
1521FF7269,202409,6_90%초과(하위 10% 이하),5_75-90%,5_75-90%,5_75-90%,2_10-25%,1_상위1구간,0.0,3.1,1.3,35.0,0.0,17.1,9.583333333333334,서울특별시 성동구 왕십리로 410,강릉***************,개인사업자,서울 성동구,한식-해물/생선,,20220125,20240903.0,37.56610999999999,127.0276467,상왕십리역 6번,골목상권,서울특별시 성동구 왕십리도선동,11.8548,15.0588,9.612,10.6266,6.2478,10.3452,13.1412,8.388,9.2734,5.4522,10.42,0.39,0.0,100.0,0.0,1,1,0.1042,0.39,0.0,0.0,1.0,0.0,남성_30대,여성_30대,남성_20대이하,0.150588,0.131412,0.11854799999999999,202409,33,-28.378586956521744,-7.3524999999999965,1.4050000000000007,25.0,50.0,75.0,-96.9,25.0,-98.7,25.0,-1.04,-2.08,-40.45,-80.9,17.31,34.62,20243,0.07000000000000062,5.253333333333334,-17.599999999999994,1902,264,1007092,122167,180304,209451,154871,136856,203442,0.0002615783080243128,0.7936836363347503,왕십리도선동
C0E191132C,202412,6_90%초과(하위 10% 이하),4_50-75%,4_50-75%,4_50-75%,3_25-50%,1_상위1구간,82.6,32.9,42.3,63.7,0.0,16.2,9.583333333333334,서울특별시 성동구 왕십리로 410,강릉****************,개인사업자,서울 성동구,한식-해물/생선,,20240903,,37.56610999999999,127.0276467,상왕십리역 6번,골목상권,서울특별시 성동구 왕십리도선동,10.826973026973029,11.798001998001997,13.691508491508491,7.088511488511489,5.195004995004995,11.45074925074925,12.477722277722275,14.48031968031968,7.496903096903098,5.494305694305695,8.49,21.7,30.8,3.8,65.4,1,0,0.0849,0.217,0.826,0.308,0.038,0.654,여성_40대,남성_40대,여성_30대,0.14480319680319678,0.13691508491508492,0.12477722277722275,202412,4,44.528550724637675,-11.786666666666665,7.853333333333334,100.0,33.33333333333333,100.0,-67.1,33.33333333333333,-57.7,33.33333333333333,1.5650000000000002,3.1300000000000003,4.699999999999998,9.399999999999997,-23.080000000000002,-46.160000000000004,20244,,,,2125,251,999282,134120,172175,207306,155653,128220,201810,0.6563720671127271,0.7707224086731814,왕십리도선동
5D90E2AA8B,202412,3_25-50%,3_25-50%,3_25-50%,3_25-50%,3_25-50%,1_상위1구간,7.1,79.4,76.7,30.6,0.0,19.1,9.583333333333334,서울특별시 성동구 왕십리로 410,리틀**********,개인사업자,서울 성동구,동남아/인도음식,,20190709,,37.56610999999999,127.0276467,상왕십리역 6번,골목상권,서울특별시 성동구 왕십리도선동,6.793706293706293,15.18041958041958,13.21258741258741,8.01188811188811,3.701398601398601,7.691808191808191,17.187212787212786,14.95924075924076,9.07102897102897,4.19070929070929,19.3,6.49,42.9,22.2,34.9,1,0,0.193,0.0649,0.071,0.429,0.222,0.349,여성_30대,남성_30대,여성_40대,0.17187212787212786,0.1518041958041958,0.1495924075924076,202412,66,0.0,0.0,0.0,100.0,100.0,100.0,-20.599999999999994,100.0,-23.299999999999997,100.0,0.7050000000000001,1.4100000000000001,0.9499999999999995,1.899999999999999,-1.6650000000000005,-3.330000000000001,20244,-2.5733333333333333,2.0900000000000007,-4.133333333333334,2125,251,999282,134120,172175,207306,155653,128220,201810,0.35137206711272706,0.7153071599265074,왕십리도선동
45748D67A8,202412,4_50-75%,2_10-25%,1_10%이하,1_10%이하,4_50-75%,5_상위5구간,37.1,326.8,336.9,4.2,0.0,20.2,9.583333333333334,서울특별시 성동구 왕십리로 410,써브********,샌드위치/토스트2,서울 성동구,샌드위치/토스트,,20230307,,37.56610999999999,127.0276467,상왕십리역 6번,골목상권,서울특별시 성동구 왕십리도선동,13.2729,17.4858,6.5232,5.9796,2.0385,16.0271,21.1142,7.8768,7.2204,2.4615,36.27,4.37,31.2,8.1,60.7,0,0,0.3627,0.0437,0.371,0.312,0.081,0.607,여성_30대,남성_30대,여성_20대이하,0.211142,0.174858,0.160271,202412,22,3.500000000000003,18.135,-47.815000000000005,100.0,100.0,50.0,226.8,100.0,236.89999999999998,100.0,0.5750000000000033,1.1500000000000066,4.600000000000001,9.200000000000003,-1.1450000000000002,-2.2900000000000005,20244,1.479999999999998,-2.633333333333332,2.5666666666666615,2125,251,999282,134120,172175,207306,155653,128220,201810,0.6093720671127271,0.697064774378455,왕십리도선동
7A40C57CE9,202412,6_90%초과(하위 10% 이하),5_75-90%,5_75-90%,5_75-90%,3_25-50%,1_상위1구간,30.1,2.8,0.8,91.6,0.0,20.2,9.583333333333334,서울특별시 성동구 왕십리로 410,폴 ****,개인사업자,서울 성동구,샌드위치/토스트,,20240912,,37.56610999999999,127.0276467,상왕십리역 6번,골목상권,서울특별시 성동구 왕십리도선동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,1,0,0.0,1.0,0.301,1.0,0.0,0.0,여성_60대이상,남성_20대이하,남성_30대,1.0,0.0,0.0,202412,4,-3.4999999999999973,-18.135,47.815,50.0,50.0,100.0,-97.2,50.0,-99.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,20244,,,,2125,251,999282,134120,172175,207306,155653,128220,201810,0.002121482581879275,0.20195459949323713,왕십리도선동
7FC37F0D91,202412,4_50-75%,4_50-75%,1_10%이하,2_10-25%,6_90%초과(하위 10% 이하),1_상위1구간,37.22802197802198,154.9,340.1,9.5,0.0,16.5,9.583333333333334,서울특별시 성동구 왕십리로 410,아이***************,개인사업자,서울 성동구,아이스크림/빙수,,20210415,,37.56610999999999,127.0276467,상왕십리역 6번,골목상권,서울특별시 성동구 왕십리도선동,10.8783,11.9799,13.5864,5.8293,3.6261,12.8217,14.1201,16.0136,6.8707,4.2739,48.09,2.67,62.3,4.1,33.6,1,0,0.48090000000000005,0.026699999999999998,0.3722802197802198,0.623,0.040999999999999995,0.336,여성_40대,여성_30대,남성_40대,0.160136,0.14120100000000002,0.13586399999999998,202412,45,-21.54798534798535,18.830000000000002,-1.0000000000000004,33.33333333333333,100.0,33.33333333333333,54.900000000000006,66.66666666666666,240.10000000000002,100.0,-0.6549999999999973,-1.3099999999999945,0.0,0.0,-1.67,-3.34,20244,-1.4266666666666705,0.7200000000000005,0.0,2125,251,999282,134120,172175,207306,155653,128220,201810,0.33837206711272705,0.7415174304802239,왕십리도선동
E14648B415,202412,5_75-90%,6_90%초과(하위 10% 이하),5_75-90%,5_75-90%,4_50-75%,1_상위1구간,99.1,1.5,0.8,82.8,0.0,16.5,9.583333333333334,서울특별시 성동구 왕십리로 410,요요*********,개인사업자,서울 성동구,아이스크림/빙수,,20230627,,37.56610999999999,127.0276467,상왕십리역 6번,골목상권,서울특별시 성동구 왕십리도선동,16.2892,26.4024,14.2048,0.0,20.3036,4.8108,7.7976,4.1952,0.0,5.9964,11.76,2.94,0.0,0.0,100.0,1,0,0.1176,0.0294,0.991,0.0,0.0,1.0,남성_30대,남성_60대이상,남성_20대이하,0.264024,0.203036,0.162892,202412,19,40.32399267399267,-17.500000000000004,-0.7300000000000004,100.0,33.33333333333333,66.66666666666666,-98.5,33.33333333333333,-99.2,33.33333333333333,-0.8750000000000001,-1.7500000000000002,1.6500000000000015,3.300000000000003,-3.9350000000000005,-7.870000000000001,20244,10.48,-16.06,1.3666666666666827,2125,251,999282,134120,172175,207306,155653,128220,201810,0.9976279328872729,0.737472029973461,왕십리도선동
2EEFCB2C63,202412,5_75-90%,3_25-50%,2_10-25%,1_10%이하,4_50-75%,5_상위5구간,40.0,361.0,269.7,3.8,0.0,16.5,9.583333333333334,서울특별시 성동구 왕십리로 410,배스***************,아이스크림/빙수1,서울 성동구,아이스크림/빙수,,20240228,,37.56610999999999,127.0276467,상왕십리역 6번,골목상권,서울특별시 성동구 왕십리도선동,11.195195195195195,14.942942942942944,11.81981981981982,6.294294294294295,3.747747747747748,12.128128128128129,16.18818818818819,12.804804804804805,6.81881881881882,4.06006006006006,27.93,5.4,58.24175824175824,5.294705294705294,36.463536463536464,0,0,0.2793,0.054000000000000006,0.4,0.5824175824175825,0.052947052947052944,0.3646353646353646,여성_30대,남성_30대,여성_40대,0.16188188188188188,0.14942942942942944,0.12804804804804804,202412,11,-18.776007326007328,-1.3300000000000034,1.7300000000000002,66.66666666666666,66.66666666666666,100.0,261.0,100.0,169.7,66.66666666666666,0.5599999999999994,1.1199999999999988,6.1,12.2,-1.9249999999999996,-3.849999999999999,20244,,,,2125,251,999282,134120,172175,207306,155653,128220,201810,0.3670074317480917,0.7419073798581526,왕십리도선동
9345D90AE7,202412,4_50-75%,4_50-75%,3_25-50%,3_25-50%,4_50-75%,4_상위4구간,6.9,62.2,158.9,23.1,0.0,16.2,9.583333333333334,서울특별시 성동구 왕십리로 410,청실**,개인사업자,서울 성동구,한식-단품요리일반,,20210820,,37.56610999999999,127.0276467,상왕십리역 6번,골목상권,서울특별시 성동구 왕십리도선동,6.0306000000000015,15.288100000000004,14.547500000000005,7.564700000000002,9.4691,5.369400000000001,13.611900000000004,12.952500000000004,6.735300000000001,8.430900000000001,22.03,5.61,37.0,19.8,43.2,1,0,0.22030000000000002,0.056100000000000004,0.069,0.37,0.198,0.43200000000000005,남성_30대,남성_40대,여성_30대,0.15288100000000004,0.14547500000000005,0.13611900000000005,202412,41,-32.92272727272728,-6.610000000000002,-1.8419999999999999,10.0,30.0,50.0,-37.8,60.0,58.900000000000006,60.0,0.2700000000000022,0.5400000000000044,-2.8,-5.6,0.09500000000000029,0.19000000000000059,20244,1.5933333333333355,-0.18333333333333396,1.3333333333333335,2125,251,999282,134120,172175,207306,155653,128220,201810,0.43437206711272713,0.7845309361502836,왕십리도선동
6A9BA67C2E,202412,4_50-75%,4_50-75%,3_25-50%,3_25-50%,5_75-90%,1_상위1구간,45.4,43.3,179.3,31.2,0.0,16.2,9.583333333333334,서울특별시 성동구 왕십리로 410,샐러*******,한식-단품요리일반8,서울 성동구,한식-단품요리일반,,20220523,,37.56610999999999,127.0276467,상왕십리역 6번,골목상권,서울특별시 성동구 왕십리도선동,10.403999999999998,11.9952,4.192199999999999,2.9376,1.0709999999999995,23.596,27.204799999999995,9.507799999999998,6.662399999999999,2.4289999999999994,32.17,4.01,34.6,8.6,56.8,0,0,0.32170000000000004,0.0401,0.45399999999999996,0.34600000000000003,0.086,0.568,여성_30대,여성_20대이하,남성_30대,0.27204799999999996,0.23596,0.119952,202412,32,5.577272727272719,3.53,-3.4420000000000006,70.0,70.0,10.0,-56.7,50.0,79.30000000000001,70.0,0.5100000000000021,1.0200000000000042,-0.05000000000000282,-0.10000000000000564,-1.6,-3.2,20244,-2.283333333333337,-0.5566666666666678,8.300000000000002,2125,251,999282,134120,172175,207306,155653,128220,201810,0.570372067112727,0.6477529030786043,왕십리도선동
F94D17B95F,202412,4_50-75%,3_25-50%,3_25-50%,2_10-25%,4_50-75%,1_상위1구간,58.1,113.0,227.4,21.3,0.0,16.2,9.583333333333334,서울특별시 성동구 왕십리로 410,효자************,개인사업자,서울 성동구,한식-단품요리일반,,20221103,,37.56610999999999,127.0276467,상왕십리역 6번,골목상권,서울특별시 성동구 왕십리도선동,7.473873873873875,13.416216216216217,12.864864864864868,14.090090090090092,13.354954954954955,4.738338338338338,8.505705705705706,8.156156156156156,8.932932932932934,8.466866866866868,26.16,7.65,38.3,10.4,51.3,1,0,0.2616,0.0765,0.581,0.38299999999999995,0.10400000000000001,0.513,남성_50대,남성_30대,남성_60대이상,0.1409009009009009,0.13416216216216217,0.13354954954954956,202412,26,18.27727272727272,-2.4800000000000044,0.19799999999999957,80.0,50.0,60.0,13.0,90.0,127.4,80.0,0.7050000000000001,1.4100000000000001,-2.100000000000002,-4.200000000000004,0.6199999999999997,1.2399999999999993,20244,0.11666666666667047,0.45666666666666633,-17.599999999999994,2125,251,999282,134120,172175,207306,155653,128220,201810,0.5153720671127271,0.8156076577656429,왕십리도선동
2A4DAD9E0E,202412,4_50-75%,5_75-90%,4_50-75%,4_50-75%,3_25-50%,1_상위1구간,31.681818181818183,16.3,26.2,52.5,0.0,16.2,9.583333333333334,서울특별시 성동구 왕십리로 410,맘마*******,개인사업자,서울 성동구,한식-단품요리일반,,20221213,,37.56610999999999,127.0276467,상왕십리역 6번,골목상권,서울특별시 성동구 왕십리도선동,1.9258741258741257,24.216083916083917,7.418181818181818,0.4279720279720279,1.7118881118881115,3.4687312687312684,43.61608391608392,13.36103896103896,0.7708291708291707,3.0833166833166827,39.18,4.12,61.5,0.0,38.5,1,0,0.3918,0.0412,0.31681818181818183,0.615,0.0,0.385,여성_50대,여성_30대,남성_50대,0.7708291708291707,0.43616083916083925,0.4279720279720279,202412,25,-8.140909090909092,10.539999999999994,-3.3320000000000003,45.0,90.0,20.0,-83.7,30.0,-73.8,20.0,0.7099999999999995,1.419999999999999,0.0,0.0,-2.0200000000000005,-4.040000000000001,20244,6.963333333333333,-1.286666666666665,0.0,2125,251,999282,134120,172175,207306,155653,128220,201810,0.3871214825818793,0.4773835855417202,왕십리도선동
39624DF65A,202412,4_50-75%,4_50-75%,4_50-75%,4_50-75%,3_25-50%,1_상위1구간,29.6,49.2,45.2,32.6,25.7,16.2,7.7,서울특별시 성동구 용답19길 3-1,종로***,한식-단품요리일반10,서울 성동구,한식-단품요리일반,답십리,20220317,,37.5628379,127.0515068,성동용답상가시장,전통시장,서울특별시 성동구 용답동,8.902097902097902,12.449550449550449,11.98101898101898,18.339660339660337,15.327672327672326,4.384615384615384,6.131868131868131,5.901098901098901,9.032967032967033,7.549450549450549,21.3,5.25,42.3,7.7,50.0,0,0,0.213,0.0525,0.29600000000000004,0.423,0.077,0.5,남성_50대,남성_60대이상,남성_30대,0.18339660339660338,0.15327672327672326,0.12449550449550449,202412,34,7.162237762237764,-5.533846153846153,-3.137692307692306,53.84615384615385,30.76923076923077,69.23076923076923,-50.8,76.92307692307693,-54.8,61.53846153846154,0.8250000000000007,1.6500000000000015,3.0000000000000013,6.000000000000003,-1.0400000000000003,-2.0800000000000005,20244,-4.046666666666665,-0.6966666666666655,2.3333333333333344,4754,532,964732,90299,186075,150776,140817,159989,236775,0.5054493834135037,0.8297294668272692,용답동
4067FB5604,202412,4_50-75%,6_90%초과(하위 10% 이하),5_75-90%,5_75-90%,5_75-90%,1_상위1구간,0.0,1.7,7.1,80.2,75.2,16.4,8.9,서울특별시 성동구 장터5길 2-15,립서**,개인사업자,서울 성동구,백반/가정식,금남시장,20221011,,37.5485358,127.0216876,금남시장,전통시장,서울특별시 성동구 금호2·3가동,0.0,5.2625,3.4943,22.8182,10.525,0.0,7.2375,4.8057,31.3818,14.475,8.7,17.39,75.0,0.0,25.0,1,0,0.087,0.1739,0.0,0.75,0.0,0.25,여성_50대,남성_50대,여성_60대이상,0.313818,0.228182,0.14475,202412,27,-22.85262700825011,-22.522500000000004,9.6625,25.0,25.0,100.0,-98.3,25.0,-92.9,25.0,-5.025,-10.05,0.0,0.0,5.57,11.14,20244,-1.8099999999999978,14.84,0.0,168,47,497725,79410,50379,79315,84255,77811,126553,0.2503373900469936,0.6143339447845488,금호2·3가동
317594F27F,202412,3_25-50%,3_25-50%,4_50-75%,4_50-75%,2_10-25%,1_상위1구간,5.6,120.0,84.5,23.4,18.9,16.2,7.7,서울특별시 성동구 천호대로 288,태양**,개인사업자,서울 성동구,한식-해물/생선,답십리,20181112,,37.5664051,127.0527472,동부시장,전통시장,서울특별시 성동구 용답동,1.6807807807807806,4.057057057057056,6.143543543543543,19.010210210210207,27.008408408408407,1.222122122122122,2.949949949949949,4.467067067067067,13.82262262262262,19.63823823823824,20.82,11.95,20.92092092092092,2.302302302302302,76.77677677677677,1,0,0.2082,0.1195,0.055999999999999994,0.2092092092092092,0.023023023023023018,0.7677677677677677,남성_60대이상,여성_60대이상,남성_50대,0.2700840840840841,0.1963823823823824,0.19010210210210207,202412,74,0.0,0.0,0.0,100.0,100.0,100.0,20.0,100.0,-15.5,100.0,0.13000000000000095,0.2600000000000019,0.9499999999999995,1.899999999999999,2.3149999999999995,4.629999999999999,20244,-0.5066666666666664,1.2166666666666672,1.2999999999999998,2008,68,43750,3206,6996,7762,7356,7188,11243,0.8130695615093118,0.6264755761681546,용답동
795AAE487C,202412,3_25-50%,4_50-75%,3_25-50%,3_25-50%,5_75-90%,1_상위1구간,34.816104392106936,99.7,129.6,27.8,33.1,16.7,7.7,서울특별시 성동구 천호대로 294,김밥*,분식6,서울 성동구,분식,답십리,20170124,,37.5661522,127.0530861,답십리역 6번,골목상권,서울특별시 성동구 용답동,8.225225225225225,14.805405405405404,9.87027027027027,10.468468468468467,6.430630630630629,8.291291291291289,14.924324324324322,9.949549549549548,10.552552552552552,6.482282282282281,38.31,6.27,15.1,16.3,68.6,0,0,0.3831,0.06269999999999999,0.3481610439210694,0.151,0.163,0.6859999999999999,여성_30대,남성_30대,여성_50대,0.14924324324324323,0.14805405405405403,0.10552552552552552,202412,96,-13.322597071928705,8.723333333333333,-0.29,66.66666666666666,100.0,33.33333333333333,-0.29999999999999716,100.0,29.599999999999994,100.0,0.7200000000000012,1.4400000000000024,0.0,0.0,-0.8600000000000003,-1.7200000000000006,20244,6.093333333333334,0.3699999999999988,0.0,1129,81,590679,53015,119970,101792,88460,90333,137108,0.6880443022255862,0.7693162182528639,용답동
47DF527035,202412,5_75-90%,5_75-90%,5_75-90%,5_75-90%,3_25-50%,1_상위1구간,86.4,6.9,10.2,65.7,53.4,16.2,7.7,서울특별시 성동구 천호대로 294,토리*******,개인사업자,서울 성동구,한식-단품요리일반,답십리,20230911,,37.5661522,127.0530861,답십리역 6번,골목상권,서울특별시 성동구 용답동,10.825174825174823,14.223776223776223,12.20979020979021,17.622377622377623,8.11888111888112,6.357642357642358,8.353646353646354,7.170829170829171,10.34965034965035,4.768231768231768,17.05,3.41,20.0,20.0,60.0,1,0,0.1705,0.0341,0.8640000000000001,0.2,0.2,0.6,남성_50대,남성_30대,남성_40대,0.17622377622377625,0.14223776223776224,0.1220979020979021,202412,16,0.0,0.0,0.0,100.0,100.0,100.0,-93.1,100.0,-89.8,100.0,1.9850000000000008,3.9700000000000015,2.800000000000008,5.600000000000016,-0.1650000000000002,-0.3300000000000004,20244,2.0600000000000036,-44.010000000000005,-1.8333333333333202,1129,81,590679,53015,119970,101792,88460,90333,137108,0.6020443022255862,0.7757212246578703,용답동
244740AC40,202412,6_90%초과(하위 10% 이하),2_10-25%,1_10%이하,1_10%이하,5_75-90%,2_상위2구간,13.0,401.8,526.0,37.4,39.8,16.7,7.7,서울특별시 성동구 천호대로 312,오공**,개인사업자,서울 성동구,분식,답십리,20241112,,37.5649818,127.0545561,성동용답상가시장,전통시장,서울특별시 성동구 용답동,7.7695,10.3467,8.3001,7.8453,3.6384,12.7305,16.9533,13.5999,12.8547,5.9616,28.96,52.32,27.1,11.5,61.4,1,0,0.2896,0.5232,0.13,0.271,0.115,0.614,여성_30대,여성_40대,여성_50대,0.169533,0.135999,0.128547,202412,2,-17.45,4.650000000000001,35.916666666666664,66.66666666666666,66.66666666666666,100.0,301.8,83.33333333333334,426.0,100.0,11.850000000000001,11.850000000000001,0.0,0.0,-47.68,-47.68,20244,,,,4754,532,964732,90299,186075,150776,140817,159989,236775,0.6194493834135036,0.7569687052660274,용답동
CA60093BA7,202412,5_75-90%,6_90%초과(하위 10% 이하),6_90%초과(하위 10% 이하),6_90%초과(하위 10% 이하),6_90%초과(하위 10% 이하),0_거래없음,45.9,0.0,0.0,51.5,35.4,27.0,7.7,서울특별시 성동구 천호대로 312,달콤***********,개인사업자,서울 성동구,기타세계요리,답십리,20230807,,37.5649818,127.0545561,성동용답상가시장,전통시장,서울특별시 성동구 용답동,13.390200000000004,8.926800000000002,8.511600000000001,2.9756000000000005,0.7958000000000002,25.309800000000006,16.873200000000004,16.088400000000004,5.6244000000000005,1.5042000000000004,23.95,0.0,25.774225774225776,6.093906093906094,68.13186813186813,1,0,0.2395,0.0,0.45899999999999996,0.2577422577422578,0.06093906093906094,0.6813186813186813,남성_60대이상,여성_20대이하,여성_30대,0.7958000000000002,0.25309800000000005,0.16873200000000005,202412,17,0.0,0.0,0.0,100.0,100.0,100.0,-100.0,100.0,-100.0,100.0,-1.4600000000000002,-2.9200000000000004,0.0,0.0,0.0,0.0,20244,-4.176666666666662,-15.033333333333331,24.633333333333326,4754,532,964732,90299,186075,150776,140817,159989,236775,0.686768064732185,0.7683155001982886,용답동
8B0A9AC171,202412,6_90%초과(하위 10% 이하),3_25-50%,2_10-25%,2_10-25%,5_75-90%,5_상위5구간,13.750675870002876,126.4,162.8,42.4,43.9,18.0,7.7,서울특별시 성동구 천호대로 316,커피************,카페10,서울 성동구,카페,답십리,20240812,,37.56472309999999,127.054736,성동용답상가시장,전통시장,서울특별시 성동구 용답동,3.854,7.52,6.439,13.63,15.557,4.346,8.48,7.261,15.37,17.543,31.93,20.08,19.0,17.3,63.7,0,0,0.3193,0.20079999999999998,0.13750675870002876,0.19,0.17300000000000001,0.637,여성_60대이상,남성_60대이상,여성_50대,0.17543,0.15557,0.1537,202412,5,-11.018327581248203,2.08875,8.981249999999996,50.0,75.0,87.5,26.400000000000006,100.0,62.80000000000001,100.0,0.4599999999999965,0.919999999999993,0.0,0.0,-5.785000000000001,-11.570000000000002,20244,,,,4754,532,964732,90299,186075,150776,140817,159989,236775,0.6424493834135037,0.7865571739687022,용답동
D0C8ACE492,202412,6_90%초과(하위 10% 이하),6_90%초과(하위 10% 이하),4_50-75%,5_75-90%,6_90%초과(하위 10% 이하),1_상위1구간,9.139295154185024,2.7,10.0,88.1,77.3,18.0,7.7,서울특별시 성동구 천호대로 320,제이****************,개인사업자,서울 성동구,커피전문점,답십리,20240920,,37.5644963,127.055242,성동용답상가시장,전통시장,서울특별시 성동구 용답동,34.050000000000004,13.620000000000005,6.810000000000001,6.810000000000001,6.810000000000001,15.950000000000005,6.380000000000002,3.190000000000001,3.190000000000001,3.190000000000001,56.25,12.5,0.0,20.0,80.0,1,0,0.5625,0.125,0.09139295154185025,0.0,0.2,0.8,남성_20대이하,여성_20대이하,남성_30대,0.3405,0.15950000000000006,0.13620000000000004,202412,4,2.5529809104258447,19.956666666666667,-9.994999999999997,83.33333333333334,100.0,83.33333333333334,-97.3,16.666666666666664,-90.0,16.666666666666664,15.625,31.25,0.0,0.0,-43.75,-87.5,20244,,,,4754,532,964732,90299,186075,150776,140817,159989,236775,0.8005484434309467,0.6491657259899392,용답동
C5F8521BC4,202412,3_25-50%,1_10%이하,2_10-25%,2_10-25%,2_10-25%,5_상위5구간,0.0,476.0,282.7,1.9,2.9,16.4,7.7,서울특별시 성동구 천호대로 328,명륜********,백반/가정식9,서울 성동구,백반/가정식,답십리,20191120,,37.5639845,127.0559025,서울교통공사,골목상권,서울특별시 성동구 용답동,16.65754245754246,14.567432567432569,12.287312687312689,10.893906093906097,8.993806193806195,9.616183816183815,8.40959040959041,7.093306693306693,6.28891108891109,5.192007992007992,16.56,6.22,26.9,4.1,69.0,0,0,0.1656,0.0622,0.0,0.26899999999999996,0.040999999999999995,0.69,남성_20대이하,남성_30대,남성_40대,0.1665754245754246,0.1456743256743257,0.12287312687312689,202412,62,-20.313446229555655,-18.023333333333337,0.3966666666666667,33.33333333333333,33.33333333333333,66.66666666666666,376.0,100.0,182.7,66.66666666666666,0.34500000000000086,0.6900000000000017,0.0,0.0,0.2149999999999999,0.4299999999999998,20244,1.8299999999999983,-3.18,0.0,1772,739,393857,24667,79163,79283,55563,71701,83482,0.6963350219997577,0.8570508172269209,용답동
BF872A7E89,202412,3_25-50%,4_50-75%,2_10-25%,3_25-50%,5_75-90%,1_상위1구간,0.0,59.6,101.1,20.6,16.9,18.0,6.7,서울특별시 성동구 천호대로 400,매머**************,카페4,서울 성동구,카페,장한평자동차,20170306,,37.5612866,127.0633534,장한평역(장한평),발달상권,서울특별시 성동구 용답동,17.933633633633633,23.77717717717717,13.164764764764763,8.194394394394394,4.030030030030029,8.793093093093091,11.658258258258256,6.454854854854855,4.017817817817817,1.975975975975976,33.4,5.1,17.2,23.0,59.8,0,0,0.33399999999999996,0.051,0.0,0.172,0.23,0.598,남성_30대,남성_20대이하,남성_40대,0.2377717717717717,0.17933633633633633,0.13164764764764764,202412,94,-21.63355862333429,5.519999999999997,-2.5500000000000003,25.0,83.33333333333334,16.666666666666664,-40.4,83.33333333333334,1.0999999999999943,100.0,-0.9550000000000031,-1.9100000000000061,-10.0,-20.0,-0.6049999999999996,-1.2099999999999993,20244,3.0266666666666664,-0.7033333333333323,-63.33333333333332,5543,8059,1492802,99958,252712,297232,274638,247275,320988,0.6070294502669934,0.7345537945114715,용답동
